t, q0, q1, q0ref, q1ref
0.084250 -0.992032, 0.001892, -1.000000, 0.000000
0.084500 -0.992006, 0.001899, -1.000000, 0.000000
0.084750 -0.991980, 0.001907, -1.000000, 0.000000
0.085000 -0.991954, 0.001914, -1.000000, 0.000000
0.085250 -0.991927, 0.001921, -1.000000, 0.000000
0.085500 -0.991901, 0.001928, -1.000000, 0.000000
0.085750 -0.991875, 0.001935, -1.000000, 0.000000
0.086000 -0.991849, 0.001942, -1.000000, 0.000000
0.086250 -0.991824, 0.001949, -1.000000, 0.000000
0.086500 -0.991798, 0.001956, -1.000000, 0.000000
0.086750 -0.991772, 0.001963, -1.000000, 0.000000
0.087000 -0.991746, 0.001970, -1.000000, 0.000000
0.087250 -0.991720, 0.001977, -1.000000, 0.000000
0.087500 -0.991695, 0.001984, -1.000000, 0.000000
0.087750 -0.991669, 0.001991, -1.000000, 0.000000
0.088000 -0.991643, 0.001998, -1.000000, 0.000000
0.088250 -0.991618, 0.002005, -1.000000, 0.000000
0.088500 -0.991592, 0.002012, -1.000000, 0.000000
0.088750 -0.991567, 0.002019, -1.000000, 0.000000
0.089000 -0.991542, 0.002026, -1.000000, 0.000000
0.089250 -0.991516, 0.002033, -1.000000, 0.000000
0.089500 -0.991491, 0.002040, -1.000000, 0.000000
0.089750 -0.991466, 0.002047, -1.000000, 0.000000
0.090000 -0.991441, 0.002054, -1.000000, 0.000000
0.090250 -0.991415, 0.002061, -1.000000, 0.000000
0.090500 -0.991390, 0.002067, -1.000000, 0.000000
0.090750 -0.991365, 0.002074, -1.000000, 0.000000
0.091000 -0.991340, 0.002081, -1.000000, 0.000000
0.091250 -0.991315, 0.002088, -1.000000, 0.000000
0.091500 -0.991290, 0.002095, -1.000000, 0.000000
0.091750 -0.991265, 0.002102, -1.000000, 0.000000
0.092000 -0.991241, 0.002108, -1.000000, 0.000000
0.092250 -0.991216, 0.002115, -1.000000, 0.000000
0.092500 -0.991191, 0.002122, -1.000000, 0.000000
0.092750 -0.991166, 0.002129, -1.000000, 0.000000
0.093000 -0.991142, 0.002135, -1.000000, 0.000000
0.093250 -0.991117, 0.002142, -1.000000, 0.000000
0.093500 -0.991093, 0.002149, -1.000000, 0.000000
0.093750 -0.991068, 0.002156, -1.000000, 0.000000
0.094000 -0.991044, 0.002162, -1.000000, 0.000000
0.094250 -0.991020, 0.002169, -1.000000, 0.000000
0.094500 -0.990995, 0.002176, -1.000000, 0.000000
0.094750 -0.990971, 0.002182, -1.000000, 0.000000
0.095000 -0.990947, 0.002189, -1.000000, 0.000000
0.095250 -0.990923, 0.002195, -1.000000, 0.000000
0.095500 -0.990898, 0.002202, -1.000000, 0.000000
0.095750 -0.990874, 0.002209, -1.000000, 0.000000
0.096000 -0.990850, 0.002215, -1.000000, 0.000000
0.096250 -0.990826, 0.002222, -1.000000, 0.000000
0.096500 -0.990802, 0.002228, -1.000000, 0.000000
0.096750 -0.990779, 0.002235, -1.000000, 0.000000
0.097000 -0.990755, 0.002241, -1.000000, 0.000000
0.097250 -0.990731, 0.002248, -1.000000, 0.000000
0.097500 -0.990707, 0.002254, -1.000000, 0.000000
0.097750 -0.990684, 0.002261, -1.000000, 0.000000
0.098000 -0.990660, 0.002267, -1.000000, 0.000000
0.098250 -0.990636, 0.002274, -1.000000, 0.000000
0.098500 -0.990613, 0.002280, -1.000000, 0.000000
0.098750 -0.990589, 0.002287, -1.000000, 0.000000
0.099000 -0.990566, 0.002293, -1.000000, 0.000000
0.099250 -0.990543, 0.002300, -1.000000, 0.000000
0.099500 -0.990519, 0.002306, -1.000000, 0.000000
0.099750 -0.990496, 0.002312, -1.000000, 0.000000
0.100000 -0.990473, 0.002319, -1.000000, 0.000000
0.100250 -0.990450, 0.002325, -1.000000, 0.000000
0.100500 -0.990427, 0.002331, -1.000000, 0.000000
0.100750 -0.990404, 0.002338, -1.000000, 0.000000
0.101000 -0.990381, 0.002344, -1.000000, 0.000000
0.101250 -0.990358, 0.002350, -1.000000, 0.000000
0.101500 -0.990335, 0.002357, -1.000000, 0.000000
0.101750 -0.990312, 0.002363, -1.000000, 0.000000
0.102000 -0.990289, 0.002369, -1.000000, 0.000000
0.102250 -0.990266, 0.002375, -1.000000, 0.000000
0.102500 -0.990244, 0.002382, -1.000000, 0.000000
0.102750 -0.990221, 0.002388, -1.000000, 0.000000
0.103000 -0.990199, 0.002394, -1.000000, 0.000000
0.103250 -0.990176, 0.002400, -1.000000, 0.000000
0.103500 -0.990154, 0.002406, -1.000000, 0.000000
0.103750 -0.990131, 0.002412, -1.000000, 0.000000
0.104000 -0.990109, 0.002419, -1.000000, 0.000000
0.104250 -0.990087, 0.002425, -1.000000, 0.000000
0.104500 -0.990064, 0.002431, -1.000000, 0.000000
0.104750 -0.990042, 0.002437, -1.000000, 0.000000
0.105000 -0.990020, 0.002443, -1.000000, 0.000000
0.105250 -0.989998, 0.002449, -1.000000, 0.000000
0.105500 -0.989976, 0.002455, -1.000000, 0.000000
0.105750 -0.989954, 0.002461, -1.000000, 0.000000
0.106000 -0.989932, 0.002467, -1.000000, 0.000000
0.106250 -0.989910, 0.002473, -1.000000, 0.000000
0.106500 -0.989888, 0.002479, -1.000000, 0.000000
0.106750 -0.989866, 0.002485, -1.000000, 0.000000
0.107000 -0.989845, 0.002491, -1.000000, 0.000000
0.107250 -0.989823, 0.002497, -1.000000, 0.000000
0.107500 -0.989801, 0.002503, -1.000000, 0.000000
0.107750 -0.989780, 0.002509, -1.000000, 0.000000
0.108000 -0.989758, 0.002515, -1.000000, 0.000000
0.108250 -0.989737, 0.002521, -1.000000, 0.000000
0.108500 -0.989715, 0.002527, -1.000000, 0.000000
0.108750 -0.989694, 0.002532, -1.000000, 0.000000
0.109000 -0.989673, 0.002538, -1.000000, 0.000000
0.109250 -0.989651, 0.002544, -1.000000, 0.000000
0.109500 -0.989630, 0.002550, -1.000000, 0.000000
0.109750 -0.989609, 0.002556, -1.000000, 0.000000
0.110000 -0.989588, 0.002562, -1.000000, 0.000000
0.110250 -0.989567, 0.002567, -1.000000, 0.000000
0.110500 -0.989546, 0.002573, -1.000000, 0.000000
0.110750 -0.989525, 0.002579, -1.000000, 0.000000
0.111000 -0.989504, 0.002585, -1.000000, 0.000000
0.111250 -0.989483, 0.002590, -1.000000, 0.000000
0.111500 -0.989462, 0.002596, -1.000000, 0.000000
0.111750 -0.989442, 0.002602, -1.000000, 0.000000
0.112000 -0.989421, 0.002607, -1.000000, 0.000000
0.112250 -0.989400, 0.002613, -1.000000, 0.000000
0.112500 -0.989380, 0.002619, -1.000000, 0.000000
0.112750 -0.989359, 0.002624, -1.000000, 0.000000
0.113000 -0.989339, 0.002630, -1.000000, 0.000000
0.113250 -0.989318, 0.002636, -1.000000, 0.000000
0.113500 -0.989298, 0.002641, -1.000000, 0.000000
0.113750 -0.989278, 0.002647, -1.000000, 0.000000
0.114000 -0.989257, 0.002652, -1.000000, 0.000000
0.114250 -0.989237, 0.002658, -1.000000, 0.000000
0.114500 -0.989217, 0.002663, -1.000000, 0.000000
0.114750 -0.989197, 0.002669, -1.000000, 0.000000
0.115000 -0.989177, 0.002674, -1.000000, 0.000000
0.115250 -0.989157, 0.002680, -1.000000, 0.000000
0.115500 -0.989137, 0.002685, -1.000000, 0.000000
0.115750 -0.989117, 0.002691, -1.000000, 0.000000
0.116000 -0.989097, 0.002696, -1.000000, 0.000000
0.116250 -0.989078, 0.002702, -1.000000, 0.000000
0.116500 -0.989058, 0.002707, -1.000000, 0.000000
0.116750 -0.989038, 0.002712, -1.000000, 0.000000
0.117000 -0.989019, 0.002718, -1.000000, 0.000000
0.117250 -0.988999, 0.002723, -1.000000, 0.000000
0.117500 -0.988979, 0.002729, -1.000000, 0.000000
0.117750 -0.988960, 0.002734, -1.000000, 0.000000
0.118000 -0.988941, 0.002739, -1.000000, 0.000000
0.118250 -0.988921, 0.002745, -1.000000, 0.000000
0.118500 -0.988902, 0.002750, -1.000000, 0.000000
0.118750 -0.988883, 0.002755, -1.000000, 0.000000
0.119000 -0.988863, 0.002760, -1.000000, 0.000000
0.119250 -0.988844, 0.002766, -1.000000, 0.000000
0.119500 -0.988825, 0.002771, -1.000000, 0.000000
