t, x, y 
3.888000, 0.209390, 1.145868 
3.888250, 0.209480, 1.145748 
3.888500, 0.209539, 1.145668 
3.888750, 0.209628, 1.145547 
3.889000, 0.209688, 1.145467 
3.889250, 0.209777, 1.145347 
3.889500, 0.209836, 1.145267 
3.889750, 0.209925, 1.145147 
3.890000, 0.209985, 1.145067 
3.890250, 0.210074, 1.144947 
3.890500, 0.210134, 1.144867 
3.890750, 0.210223, 1.144747 
3.891000, 0.210283, 1.144667 
3.891250, 0.210372, 1.144547 
3.891500, 0.210432, 1.144467 
3.891750, 0.210522, 1.144347 
3.892000, 0.210581, 1.144267 
3.892250, 0.210671, 1.144148 
3.892500, 0.210731, 1.144068 
3.892750, 0.210820, 1.143948 
3.893000, 0.210880, 1.143868 
3.893250, 0.210970, 1.143748 
3.893500, 0.211030, 1.143669 
3.893750, 0.211119, 1.143549 
3.894000, 0.211179, 1.143469 
3.894250, 0.211269, 1.143350 
3.894500, 0.211329, 1.143270 
3.894750, 0.211419, 1.143150 
3.895000, 0.211479, 1.143071 
3.895250, 0.211569, 1.142951 
3.895500, 0.211629, 1.142871 
3.895750, 0.211719, 1.142752 
3.896000, 0.211779, 1.142672 
3.896250, 0.211869, 1.142553 
3.896500, 0.211929, 1.142473 
3.896750, 0.212019, 1.142354 
3.897000, 0.212079, 1.142274 
3.897250, 0.212169, 1.142155 
3.897500, 0.212230, 1.142076 
3.897750, 0.212320, 1.141956 
3.898000, 0.212380, 1.141877 
3.898250, 0.212470, 1.141758 
3.898500, 0.212531, 1.141678 
3.898750, 0.212621, 1.141559 
3.899000, 0.212681, 1.141480 
3.899250, 0.212772, 1.141360 
3.899500, 0.212832, 1.141281 
3.899750, 0.212923, 1.141162 
3.900000, 0.212983, 1.141083 
3.900250, 0.213074, 1.140964 
3.900500, 0.213134, 1.140884 
3.900750, 0.213225, 1.140765 
3.901000, 0.213285, 1.140686 
3.901250, 0.213376, 1.140567 
3.901500, 0.213436, 1.140488 
3.901750, 0.213527, 1.140369 
3.902000, 0.213588, 1.140290 
3.902250, 0.213678, 1.140171 
3.902500, 0.213739, 1.140092 
3.902750, 0.213830, 1.139973 
3.903000, 0.213890, 1.139894 
3.903250, 0.213981, 1.139775 
3.903500, 0.214042, 1.139696 
3.903750, 0.214133, 1.139577 
3.904000, 0.214194, 1.139498 
3.904250, 0.214285, 1.139380 
3.904500, 0.214346, 1.139301 
3.904750, 0.214437, 1.139182 
3.905000, 0.214498, 1.139103 
3.905250, 0.214589, 1.138984 
3.905500, 0.214650, 1.138906 
3.905750, 0.214741, 1.138787 
3.906000, 0.214802, 1.138708 
3.906250, 0.214893, 1.138590 
3.906500, 0.214954, 1.138511 
3.906750, 0.215045, 1.138392 
3.907000, 0.215106, 1.138314 
3.907250, 0.215198, 1.138195 
3.907500, 0.215259, 1.138116 
3.907750, 0.215350, 1.137998 
3.908000, 0.215411, 1.137919 
3.908250, 0.215503, 1.137801 
3.908500, 0.215564, 1.137722 
3.908750, 0.215656, 1.137604 
3.909000, 0.215717, 1.137525 
3.909250, 0.215808, 1.137407 
3.909500, 0.215869, 1.137329 
3.909750, 0.215961, 1.137211 
3.910000, 0.216022, 1.137132 
3.910250, 0.216114, 1.137014 
3.910500, 0.216175, 1.136935 
3.910750, 0.216267, 1.136817 
3.911000, 0.216329, 1.136739 
3.911250, 0.216421, 1.136621 
3.911500, 0.216482, 1.136542 
3.911750, 0.216574, 1.136424 
3.912000, 0.216635, 1.136346 
3.912250, 0.216727, 1.136228 
3.912500, 0.216789, 1.136149 
3.912750, 0.216881, 1.136032 
3.913000, 0.216942, 1.135953 
3.913250, 0.217035, 1.135836 
3.913500, 0.217096, 1.135757 
3.913750, 0.217188, 1.135639 
3.914000, 0.217250, 1.135561 
3.914250, 0.217342, 1.135443 
3.914500, 0.217404, 1.135365 
3.914750, 0.217496, 1.135248 
3.915000, 0.217558, 1.135169 
3.915250, 0.217650, 1.135052 
3.915500, 0.217712, 1.134973 
3.915750, 0.217804, 1.134856 
3.916000, 0.217866, 1.134778 
3.916250, 0.217959, 1.134660 
3.916500, 0.218020, 1.134582 
3.916750, 0.218113, 1.134465 
3.917000, 0.218175, 1.134387 
3.917250, 0.218267, 1.134269 
3.917500, 0.218329, 1.134191 
3.917750, 0.218422, 1.134074 
3.918000, 0.218484, 1.133996 
3.918250, 0.218577, 1.133879 
3.918500, 0.218638, 1.133800 
3.918750, 0.218731, 1.133683 
3.919000, 0.218793, 1.133605 
3.919250, 0.218886, 1.133488 
3.919500, 0.218948, 1.133410 
3.919750, 0.219041, 1.133293 
3.920000, 0.219103, 1.133215 
3.920250, 0.219196, 1.133098 
3.920500, 0.219258, 1.133020 
3.920750, 0.219351, 1.132903 
3.921000, 0.219414, 1.132825 
3.921250, 0.219507, 1.132708 
3.921500, 0.219569, 1.132631 
3.921750, 0.219662, 1.132514 
3.922000, 0.219724, 1.132436 
3.922250, 0.219818, 1.132319 
3.922500, 0.219880, 1.132241 
3.922750, 0.219973, 1.132125 
3.923000, 0.220035, 1.132047 
3.923250, 0.220129, 1.131930 
3.923500, 0.220191, 1.131852 
3.923750, 0.220285, 1.131736 
3.924000, 0.220347, 1.131658 
3.924250, 0.220441, 1.131541 
3.924500, 0.220503, 1.131464 
3.924750, 0.220597, 1.131347 
3.925000, 0.220659, 1.131270 
3.925250, 0.220753, 1.131153 
3.925500, 0.220815, 1.131076 
3.925750, 0.220909, 1.130959 
3.926000, 0.220971, 1.130882 
3.926250, 0.221065, 1.130765 
3.926500, 0.221128, 1.130688 
3.926750, 0.221222, 1.130571 
3.927000, 0.221284, 1.130494 
3.927250, 0.221378, 1.130378 
3.927500, 0.221441, 1.130300 
3.927750, 0.221535, 1.130184 
3.928000, 0.221597, 1.130106 
3.928250, 0.221691, 1.129990 
3.928500, 0.221754, 1.129913 
3.928750, 0.221848, 1.129797 
3.929000, 0.221911, 1.129719 
3.929250, 0.222005, 1.129603 
3.929500, 0.222068, 1.129526 
3.929750, 0.222162, 1.129410 
3.930000, 0.222225, 1.129333 
3.930250, 0.222319, 1.129217 
3.930500, 0.222382, 1.129139 
3.930750, 0.222476, 1.129024 
3.931000, 0.222539, 1.128946 
3.931250, 0.222634, 1.128830 
3.931500, 0.222697, 1.128753 
3.931750, 0.222791, 1.128637 
3.932000, 0.222854, 1.128560 
3.932250, 0.222949, 1.128445 
3.932500, 0.223012, 1.128367 
3.932750, 0.223106, 1.128252 
3.933000, 0.223169, 1.128175 
3.933250, 0.223264, 1.128059 
3.933500, 0.223327, 1.127982 
3.933750, 0.223422, 1.127866 
3.934000, 0.223485, 1.127789 
3.934250, 0.223580, 1.127674 
3.934500, 0.223643, 1.127597 
3.934750, 0.223738, 1.127481 
3.935000, 0.223801, 1.127404 
3.935250, 0.223896, 1.127289 
3.935500, 0.223959, 1.127212 
3.935750, 0.224054, 1.127097 
3.936000, 0.224118, 1.127020 
3.936250, 0.224213, 1.126904 
3.936500, 0.224276, 1.126828 
3.936750, 0.224371, 1.126712 
3.937000, 0.224434, 1.126635 
3.937250, 0.224529, 1.126520 
3.937500, 0.224593, 1.126443 
3.937750, 0.224688, 1.126328 
3.938000, 0.224752, 1.126251 
3.938250, 0.224847, 1.126136 
3.938500, 0.224910, 1.126060 
3.938750, 0.225006, 1.125945 
3.939000, 0.225069, 1.125868 
3.939250, 0.225165, 1.125753 
3.939500, 0.225228, 1.125676 
3.939750, 0.225324, 1.125561 
3.940000, 0.225387, 1.125485 
3.940250, 0.225483, 1.125370 
3.940500, 0.225547, 1.125293 
3.940750, 0.225642, 1.125178 
3.941000, 0.225706, 1.125102 
3.941250, 0.225801, 1.124987 
3.941500, 0.225865, 1.124910 
3.941750, 0.225961, 1.124796 
3.942000, 0.226025, 1.124719 
3.942250, 0.226120, 1.124605 
3.942500, 0.226184, 1.124528 
3.942750, 0.226280, 1.124413 
3.943000, 0.226344, 1.124337 
3.943250, 0.226440, 1.124222 
3.943500, 0.226504, 1.124146 
3.943750, 0.226600, 1.124032 
3.944000, 0.226664, 1.123955 
3.944250, 0.226760, 1.123841 
3.944500, 0.226824, 1.123764 
3.944750, 0.226920, 1.123650 
3.945000, 0.226984, 1.123574 
3.945250, 0.227080, 1.123459 
3.945500, 0.227144, 1.123383 
3.945750, 0.227240, 1.123269 
3.946000, 0.227304, 1.123193 
3.946250, 0.227400, 1.123078 
3.946500, 0.227465, 1.123002 
3.946750, 0.227561, 1.122888 
3.947000, 0.227625, 1.122812 
3.947250, 0.227721, 1.122698 
3.947500, 0.227786, 1.122621 
3.947750, 0.227882, 1.122507 
3.948000, 0.227946, 1.122431 
3.948250, 0.228043, 1.122317 
3.948500, 0.228107, 1.122241 
3.948750, 0.228204, 1.122127 
3.949000, 0.228268, 1.122051 
3.949250, 0.228365, 1.121937 
3.949500, 0.228429, 1.121861 
3.949750, 0.228526, 1.121747 
3.950000, 0.228590, 1.121671 
3.950250, 0.228687, 1.121558 
3.950500, 0.228751, 1.121482 
3.950750, 0.228848, 1.121368 
3.951000, 0.228913, 1.121292 
3.951250, 0.229009, 1.121178 
3.951500, 0.229074, 1.121102 
3.951750, 0.229171, 1.120989 
3.952000, 0.229235, 1.120913 
3.952250, 0.229332, 1.120799 
3.952500, 0.229397, 1.120724 
3.952750, 0.229494, 1.120610 
3.953000, 0.229559, 1.120534 
3.953250, 0.229656, 1.120421 
3.953500, 0.229720, 1.120345 
3.953750, 0.229818, 1.120232 
3.954000, 0.229882, 1.120156 
3.954250, 0.229980, 1.120043 
3.954500, 0.230044, 1.119967 
3.954750, 0.230142, 1.119854 
3.955000, 0.230206, 1.119778 
3.955250, 0.230304, 1.119665 
3.955500, 0.230369, 1.119589 
3.955750, 0.230466, 1.119476 
3.956000, 0.230531, 1.119400 
3.956250, 0.230628, 1.119287 
3.956500, 0.230693, 1.119212 
3.956750, 0.230791, 1.119098 
3.957000, 0.230856, 1.119023 
3.957250, 0.230953, 1.118910 
3.957500, 0.231018, 1.118835 
3.957750, 0.231116, 1.118721 
3.958000, 0.231181, 1.118646 
3.958250, 0.231279, 1.118533 
3.958500, 0.231344, 1.118458 
3.958750, 0.231441, 1.118345 
3.959000, 0.231507, 1.118269 
3.959250, 0.231604, 1.118157 
3.959500, 0.231670, 1.118081 
3.959750, 0.231767, 1.117968 
3.960000, 0.231833, 1.117893 
3.960250, 0.231931, 1.117780 
3.960500, 0.231996, 1.117705 
3.960750, 0.232094, 1.117593 
3.961000, 0.232159, 1.117517 
3.961250, 0.232257, 1.117405 
3.961500, 0.232323, 1.117330 
3.961750, 0.232421, 1.117217 
3.962000, 0.232486, 1.117142 
3.962250, 0.232584, 1.117029 
3.962500, 0.232650, 1.116954 
3.962750, 0.232748, 1.116842 
3.963000, 0.232813, 1.116767 
3.963250, 0.232912, 1.116654 
3.963500, 0.232977, 1.116579 
3.963750, 0.233075, 1.116467 
3.964000, 0.233141, 1.116392 
3.964250, 0.233239, 1.116279 
3.964500, 0.233305, 1.116205 
3.964750, 0.233403, 1.116092 
3.965000, 0.233469, 1.116017 
3.965250, 0.233567, 1.115905 
3.965500, 0.233633, 1.115830 
3.965750, 0.233732, 1.115718 
3.966000, 0.233797, 1.115643 
3.966250, 0.233896, 1.115531 
3.966500, 0.233962, 1.115456 
3.966750, 0.234060, 1.115344 
3.967000, 0.234126, 1.115269 
3.967250, 0.234225, 1.115157 
3.967500, 0.234291, 1.115083 
3.967750, 0.234390, 1.114971 
3.968000, 0.234455, 1.114896 
3.968250, 0.234554, 1.114784 
3.968500, 0.234620, 1.114710 
3.968750, 0.234719, 1.114598 
3.969000, 0.234785, 1.114523 
3.969250, 0.234884, 1.114411 
3.969500, 0.234950, 1.114337 
3.969750, 0.235049, 1.114225 
3.970000, 0.235115, 1.114150 
3.970250, 0.235214, 1.114039 
3.970500, 0.235280, 1.113964 
3.970750, 0.235379, 1.113852 
3.971000, 0.235445, 1.113778 
3.971250, 0.235545, 1.113666 
3.971500, 0.235611, 1.113592 
3.971750, 0.235710, 1.113480 
3.972000, 0.235776, 1.113406 
3.972250, 0.235876, 1.113294 
3.972500, 0.235942, 1.113220 
3.972750, 0.236041, 1.113109 
3.973000, 0.236107, 1.113034 
3.973250, 0.236207, 1.112923 
3.973500, 0.236273, 1.112849 
3.973750, 0.236373, 1.112737 
3.974000, 0.236439, 1.112663 
3.974250, 0.236538, 1.112552 
3.974500, 0.236605, 1.112478 
3.974750, 0.236704, 1.112366 
3.975000, 0.236771, 1.112292 
3.975250, 0.236871, 1.112181 
3.975500, 0.236937, 1.112107 
3.975750, 0.237037, 1.111996 
3.976000, 0.237103, 1.111922 
3.976250, 0.237203, 1.111810 
3.976500, 0.237270, 1.111736 
3.976750, 0.237369, 1.111625 
3.977000, 0.237436, 1.111551 
3.977250, 0.237536, 1.111440 
3.977500, 0.237603, 1.111366 
3.977750, 0.237702, 1.111255 
3.978000, 0.237769, 1.111182 
3.978250, 0.237869, 1.111071 
3.978500, 0.237936, 1.110997 
3.978750, 0.238036, 1.110886 
3.979000, 0.238103, 1.110812 
3.979250, 0.238203, 1.110701 
3.979500, 0.238270, 1.110627 
3.979750, 0.238370, 1.110517 
3.980000, 0.238437, 1.110443 
3.980250, 0.238537, 1.110332 
3.980500, 0.238604, 1.110258 
3.980750, 0.238704, 1.110148 
3.981000, 0.238771, 1.110074 
3.981250, 0.238871, 1.109964 
3.981500, 0.238938, 1.109890 
3.981750, 0.239039, 1.109779 
3.982000, 0.239106, 1.109706 
3.982250, 0.239206, 1.109595 
3.982500, 0.239273, 1.109522 
3.982750, 0.239374, 1.109411 
3.983000, 0.239441, 1.109338 
3.983250, 0.239541, 1.109227 
3.983500, 0.239608, 1.109154 
3.983750, 0.239709, 1.109043 
3.984000, 0.239776, 1.108970 
3.984250, 0.239877, 1.108860 
3.984500, 0.239944, 1.108786 
3.984750, 0.240045, 1.108676 
3.985000, 0.240112, 1.108603 
3.985250, 0.240213, 1.108492 
3.985500, 0.240280, 1.108419 
3.985750, 0.240381, 1.108309 
3.986000, 0.240448, 1.108236 
3.986250, 0.240549, 1.108126 
3.986500, 0.240616, 1.108052 
3.986750, 0.240717, 1.107942 
3.987000, 0.240785, 1.107869 
3.987250, 0.240886, 1.107759 
3.987500, 0.240953, 1.107686 
3.987750, 0.241054, 1.107576 
3.988000, 0.241122, 1.107503 
3.988250, 0.241223, 1.107393 
3.988500, 0.241291, 1.107320 
3.988750, 0.241392, 1.107210 
3.989000, 0.241459, 1.107137 
3.989250, 0.241561, 1.107027 
3.989500, 0.241628, 1.106954 
3.989750, 0.241729, 1.106844 
3.990000, 0.241797, 1.106771 
3.990250, 0.241898, 1.106662 
3.990500, 0.241966, 1.106589 
3.990750, 0.242068, 1.106479 
3.991000, 0.242135, 1.106406 
3.991250, 0.242237, 1.106296 
3.991500, 0.242304, 1.106223 
3.991750, 0.242406, 1.106114 
3.992000, 0.242474, 1.106041 
3.992250, 0.242575, 1.105932 
3.992500, 0.242643, 1.105859 
3.992750, 0.242745, 1.105750 
3.993000, 0.242813, 1.105677 
3.993250, 0.242914, 1.105567 
3.993500, 0.242982, 1.105495 
3.993750, 0.243084, 1.105385 
3.994000, 0.243152, 1.105313 
3.994250, 0.243254, 1.105203 
3.994500, 0.243322, 1.105131 
3.994750, 0.243424, 1.105021 
3.995000, 0.243492, 1.104949 
3.995250, 0.243594, 1.104840 
3.995500, 0.243662, 1.104767 
3.995750, 0.243764, 1.104658 
3.996000, 0.243832, 1.104585 
3.996250, 0.243934, 1.104476 
3.996500, 0.244002, 1.104404 
3.996750, 0.244104, 1.104295 
3.997000, 0.244172, 1.104222 
3.997250, 0.244275, 1.104113 
3.997500, 0.244343, 1.104041 
3.997750, 0.244445, 1.103932 
3.998000, 0.244513, 1.103860 
3.998250, 0.244616, 1.103751 
3.998500, 0.244684, 1.103678 
3.998750, 0.244786, 1.103570 
3.999000, 0.244854, 1.103497 
3.999250, 0.244957, 1.103389 
3.999500, 0.245025, 1.103316 
3.999750, 0.245128, 1.103208 
4.000000, 0.245196, 1.103135 
4.000250, 0.245299, 1.103027 
4.000500, 0.245367, 1.102955 
4.000750, 0.245470, 1.102846 
4.001000, 0.245538, 1.102774 
4.001250, 0.245641, 1.102665 
4.001500, 0.245709, 1.102593 
4.001750, 0.245812, 1.102485 
4.002000, 0.245880, 1.102413 
4.002250, 0.245983, 1.102304 
4.002500, 0.246052, 1.102232 
4.002750, 0.246155, 1.102124 
4.003000, 0.246223, 1.102052 
4.003250, 0.246326, 1.101944 
4.003500, 0.246395, 1.101871 
4.003750, 0.246498, 1.101763 
4.004000, 0.246566, 1.101691 
4.004250, 0.246669, 1.101583 
4.004500, 0.246738, 1.101511 
4.004750, 0.246841, 1.101403 
4.005000, 0.246910, 1.101331 
4.005250, 0.247013, 1.101223 
4.005500, 0.247082, 1.101151 
4.005750, 0.247185, 1.101043 
4.006000, 0.247254, 1.100971 
4.006250, 0.247357, 1.100863 
4.006500, 0.247426, 1.100792 
4.006750, 0.247529, 1.100684 
4.007000, 0.247598, 1.100612 
4.007250, 0.247701, 1.100504 
4.007500, 0.247770, 1.100432 
4.007750, 0.247874, 1.100325 
4.008000, 0.247943, 1.100253 
4.008250, 0.248046, 1.100145 
4.008500, 0.248115, 1.100073 
4.008750, 0.248219, 1.099966 
4.009000, 0.248288, 1.099894 
4.009250, 0.248391, 1.099787 
4.009500, 0.248460, 1.099715 
4.009750, 0.248564, 1.099608 
4.010000, 0.248633, 1.099536 
4.010250, 0.248737, 1.099428 
4.010500, 0.248806, 1.099357 
4.010750, 0.248910, 1.099249 
4.011000, 0.248979, 1.099178 
4.011250, 0.249083, 1.099071 
4.011500, 0.249152, 1.098999 
4.011750, 0.249256, 1.098892 
4.012000, 0.249325, 1.098820 
4.012250, 0.249429, 1.098713 
4.012500, 0.249498, 1.098642 
4.012750, 0.249602, 1.098535 
4.013000, 0.249672, 1.098463 
4.013250, 0.249776, 1.098356 
4.013500, 0.249845, 1.098285 
4.013750, 0.249949, 1.098178 
4.014000, 0.250019, 1.098106 
4.014250, 0.250123, 1.097999 
4.014500, 0.250192, 1.097928 
4.014750, 0.250296, 1.097821 
4.015000, 0.250366, 1.097750 
4.015250, 0.250470, 1.097643 
4.015500, 0.250540, 1.097572 
4.015750, 0.250644, 1.097465 
4.016000, 0.250714, 1.097394 
4.016250, 0.250818, 1.097287 
4.016500, 0.250888, 1.097216 
4.016750, 0.250992, 1.097109 
4.017000, 0.251062, 1.097038 
4.017250, 0.251166, 1.096931 
4.017500, 0.251236, 1.096860 
4.017750, 0.251340, 1.096754 
4.018000, 0.251410, 1.096682 
4.018250, 0.251515, 1.096576 
4.018500, 0.251584, 1.096505 
4.018750, 0.251689, 1.096398 
4.019000, 0.251759, 1.096327 
4.019250, 0.251864, 1.096221 
4.019500, 0.251933, 1.096150 
4.019750, 0.252038, 1.096044 
4.020000, 0.252108, 1.095973 
4.020250, 0.252213, 1.095866 
4.020500, 0.252283, 1.095796 
4.020750, 0.252388, 1.095689 
4.021000, 0.252458, 1.095618 
4.021250, 0.252563, 1.095512 
4.021500, 0.252633, 1.095441 
4.021750, 0.252738, 1.095335 
4.022000, 0.252808, 1.095265 
4.022250, 0.252913, 1.095158 
4.022500, 0.252983, 1.095088 
4.022750, 0.253088, 1.094982 
4.023000, 0.253158, 1.094911 
4.023250, 0.253263, 1.094805 
4.023500, 0.253333, 1.094734 
4.023750, 0.253438, 1.094628 
4.024000, 0.253509, 1.094558 
4.024250, 0.253614, 1.094452 
4.024500, 0.253684, 1.094381 
4.024750, 0.253789, 1.094275 
4.025000, 0.253860, 1.094205 
4.025250, 0.253965, 1.094099 
4.025500, 0.254035, 1.094029 
4.025750, 0.254141, 1.093923 
4.026000, 0.254211, 1.093852 
4.026250, 0.254316, 1.093747 
4.026500, 0.254387, 1.093676 
4.026750, 0.254492, 1.093571 
4.027000, 0.254563, 1.093500 
4.027250, 0.254668, 1.093395 
4.027500, 0.254739, 1.093324 
4.027750, 0.254844, 1.093219 
4.028000, 0.254915, 1.093149 
4.028250, 0.255021, 1.093043 
4.028500, 0.255091, 1.092973 
4.028750, 0.255197, 1.092868 
4.029000, 0.255267, 1.092797 
4.029250, 0.255373, 1.092692 
4.029500, 0.255444, 1.092622 
4.029750, 0.255550, 1.092516 
4.030000, 0.255620, 1.092446 
4.030250, 0.255726, 1.092341 
4.030500, 0.255797, 1.092271 
4.030750, 0.255903, 1.092166 
4.031000, 0.255974, 1.092096 
4.031250, 0.256080, 1.091991 
4.031500, 0.256150, 1.091921 
4.031750, 0.256256, 1.091815 
4.032000, 0.256327, 1.091745 
4.032250, 0.256433, 1.091640 
4.032500, 0.256504, 1.091570 
4.032750, 0.256610, 1.091466 
4.033000, 0.256681, 1.091396 
4.033250, 0.256787, 1.091291 
4.033500, 0.256858, 1.091221 
4.033750, 0.256965, 1.091116 
4.034000, 0.257036, 1.091046 
4.034250, 0.257142, 1.090941 
4.034500, 0.257213, 1.090871 
4.034750, 0.257319, 1.090767 
4.035000, 0.257390, 1.090697 
4.035250, 0.257497, 1.090592 
4.035500, 0.257568, 1.090522 
4.035750, 0.257674, 1.090418 
4.036000, 0.257745, 1.090348 
4.036250, 0.257852, 1.090244 
4.036500, 0.257923, 1.090174 
4.036750, 0.258030, 1.090069 
4.037000, 0.258101, 1.090000 
4.037250, 0.258208, 1.089895 
4.037500, 0.258279, 1.089826 
4.037750, 0.258386, 1.089721 
4.038000, 0.258457, 1.089652 
4.038250, 0.258564, 1.089547 
4.038500, 0.258635, 1.089478 
4.038750, 0.258742, 1.089374 
4.039000, 0.258813, 1.089304 
4.039250, 0.258920, 1.089200 
4.039500, 0.258991, 1.089130 
4.039750, 0.259098, 1.089026 
4.040000, 0.259170, 1.088957 
4.040250, 0.259277, 1.088853 
4.040500, 0.259348, 1.088783 
4.040750, 0.259455, 1.088679 
4.041000, 0.259526, 1.088610 
4.041250, 0.259634, 1.088506 
4.041500, 0.259705, 1.088437 
4.041750, 0.259812, 1.088333 
4.042000, 0.259884, 1.088263 
4.042250, 0.259991, 1.088159 
4.042500, 0.260063, 1.088090 
4.042750, 0.260170, 1.087986 
4.043000, 0.260241, 1.087917 
4.043250, 0.260349, 1.087813 
4.043500, 0.260420, 1.087744 
4.043750, 0.260528, 1.087640 
4.044000, 0.260599, 1.087571 
4.044250, 0.260707, 1.087468 
4.044500, 0.260779, 1.087399 
4.044750, 0.260886, 1.087295 
4.045000, 0.260958, 1.087226 
4.045250, 0.261065, 1.087122 
4.045500, 0.261137, 1.087053 
4.045750, 0.261245, 1.086950 
4.046000, 0.261317, 1.086881 
4.046250, 0.261424, 1.086777 
4.046500, 0.261496, 1.086708 
4.046750, 0.261604, 1.086605 
4.047000, 0.261676, 1.086536 
4.047250, 0.261784, 1.086433 
4.047500, 0.261855, 1.086364 
4.047750, 0.261963, 1.086261 
4.048000, 0.262035, 1.086192 
4.048250, 0.262143, 1.086089 
4.048500, 0.262215, 1.086020 
4.048750, 0.262323, 1.085917 
4.049000, 0.262395, 1.085848 
4.049250, 0.262503, 1.085745 
4.049500, 0.262575, 1.085676 
4.049750, 0.262683, 1.085573 
4.050000, 0.262755, 1.085504 
4.050250, 0.262863, 1.085401 
4.050500, 0.262935, 1.085333 
4.050750, 0.263044, 1.085230 
4.051000, 0.263116, 1.085161 
4.051250, 0.263224, 1.085058 
4.051500, 0.263296, 1.084990 
4.051750, 0.263405, 1.084887 
4.052000, 0.263477, 1.084818 
4.052250, 0.263585, 1.084716 
4.052500, 0.263657, 1.084647 
4.052750, 0.263766, 1.084544 
4.053000, 0.263838, 1.084476 
4.053250, 0.263946, 1.084373 
4.053500, 0.264019, 1.084305 
4.053750, 0.264127, 1.084202 
4.054000, 0.264200, 1.084134 
4.054250, 0.264308, 1.084031 
4.054500, 0.264381, 1.083963 
4.054750, 0.264489, 1.083860 
4.055000, 0.264562, 1.083792 
4.055250, 0.264670, 1.083690 
4.055500, 0.264743, 1.083621 
4.055750, 0.264852, 1.083519 
4.056000, 0.264924, 1.083451 
4.056250, 0.265033, 1.083348 
4.056500, 0.265105, 1.083280 
4.056750, 0.265214, 1.083178 
4.057000, 0.265287, 1.083110 
4.057250, 0.265396, 1.083008 
4.057500, 0.265468, 1.082940 
4.057750, 0.265577, 1.082837 
4.058000, 0.265650, 1.082769 
4.058250, 0.265759, 1.082667 
4.058500, 0.265832, 1.082599 
4.058750, 0.265941, 1.082497 
4.059000, 0.266013, 1.082429 
4.059250, 0.266122, 1.082327 
4.059500, 0.266195, 1.082259 
4.059750, 0.266304, 1.082157 
4.060000, 0.266377, 1.082089 
4.060250, 0.266486, 1.081987 
4.060500, 0.266559, 1.081920 
4.060750, 0.266668, 1.081818 
4.061000, 0.266741, 1.081750 
4.061250, 0.266851, 1.081648 
4.061500, 0.266923, 1.081580 
4.061750, 0.267033, 1.081479 
4.062000, 0.267106, 1.081411 
4.062250, 0.267215, 1.081309 
4.062500, 0.267288, 1.081241 
4.062750, 0.267398, 1.081140 
4.063000, 0.267471, 1.081072 
4.063250, 0.267580, 1.080971 
4.063500, 0.267653, 1.080903 
4.063750, 0.267763, 1.080801 
4.064000, 0.267836, 1.080734 
4.064250, 0.267946, 1.080632 
4.064500, 0.268019, 1.080565 
4.064750, 0.268128, 1.080463 
4.065000, 0.268201, 1.080396 
4.065250, 0.268311, 1.080295 
4.065500, 0.268384, 1.080227 
4.065750, 0.268494, 1.080126 
4.066000, 0.268567, 1.080058 
4.066250, 0.268677, 1.079957 
4.066500, 0.268750, 1.079890 
4.066750, 0.268860, 1.079788 
4.067000, 0.268934, 1.079721 
4.067250, 0.269044, 1.079620 
4.067500, 0.269117, 1.079553 
4.067750, 0.269227, 1.079452 
4.068000, 0.269300, 1.079384 
4.068250, 0.269410, 1.079283 
4.068500, 0.269484, 1.079216 
4.068750, 0.269594, 1.079115 
4.069000, 0.269667, 1.079048 
4.069250, 0.269777, 1.078947 
4.069500, 0.269851, 1.078880 
4.069750, 0.269961, 1.078779 
4.070000, 0.270035, 1.078712 
4.070250, 0.270145, 1.078611 
4.070500, 0.270218, 1.078544 
4.070750, 0.270329, 1.078443 
4.071000, 0.270402, 1.078376 
4.071250, 0.270513, 1.078275 
4.071500, 0.270586, 1.078208 
4.071750, 0.270697, 1.078108 
4.072000, 0.270770, 1.078041 
4.072250, 0.270881, 1.077940 
4.072500, 0.270955, 1.077873 
4.072750, 0.271065, 1.077773 
4.073000, 0.271139, 1.077706 
4.073250, 0.271249, 1.077606 
4.073500, 0.271323, 1.077539 
4.073750, 0.271434, 1.077438 
4.074000, 0.271508, 1.077371 
4.074250, 0.271618, 1.077271 
4.074500, 0.271692, 1.077204 
4.074750, 0.271803, 1.077104 
4.075000, 0.271877, 1.077037 
4.075250, 0.271987, 1.076937 
4.075500, 0.272061, 1.076870 
4.075750, 0.272172, 1.076770 
4.076000, 0.272246, 1.076703 
4.076250, 0.272357, 1.076603 
4.076500, 0.272431, 1.076537 
4.076750, 0.272542, 1.076437 
4.077000, 0.272616, 1.076370 
4.077250, 0.272727, 1.076270 
4.077500, 0.272801, 1.076203 
4.077750, 0.272912, 1.076104 
4.078000, 0.272986, 1.076037 
4.078250, 0.273097, 1.075937 
4.078500, 0.273171, 1.075871 
4.078750, 0.273283, 1.075771 
4.079000, 0.273357, 1.075704 
4.079250, 0.273468, 1.075605 
4.079500, 0.273542, 1.075538 
4.079750, 0.273653, 1.075439 
4.080000, 0.273727, 1.075372 
4.080250, 0.273839, 1.075273 
4.080500, 0.273913, 1.075206 
4.080750, 0.274024, 1.075107 
4.081000, 0.274099, 1.075040 
4.081250, 0.274210, 1.074941 
4.081500, 0.274284, 1.074874 
4.081750, 0.274396, 1.074775 
4.082000, 0.274470, 1.074709 
